country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-29,0.7843360421346175,0.9584297041259711,0.6266432075646482,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-30,0.7525362148645529,0.9248941101059277,0.5960794815516738,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-03-31,0.7270382102749576,0.9010737880702072,0.5692184149302552,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-01,0.7002781237557182,0.876676769315443,0.5418161505395581,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-02,0.6775269843509439,0.8609443860273897,0.5196475946365456,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-03,0.6627448734799927,0.8459543966384876,0.501533165913951,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-04,0.6562812563724224,0.8474295441835382,0.48617029231014547,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-05,0.6558324551056199,0.8543713231727034,0.4796662434582915,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-06,0.6576563553267277,0.8683885713830166,0.47907852943105333,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-07,0.6563548004949552,0.8787095205839582,0.4722518462998748,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-08,0.6684026434492105,0.8992986452234933,0.47130641013301217,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-09,0.6813682032790348,0.9241917305114656,0.47620962868451566,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-10,0.6933818854933811,0.9500202810846559,0.4775408751430395,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-11,0.7073331207173191,0.9733461494314913,0.4801560207862137,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-12,0.7293998041241069,1.0055583193724345,0.49613161051308396,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-13,0.757351339848901,1.0605792760975385,0.5094109865601945,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-14,0.7836769012441263,1.1022030872840396,0.5217967449998574,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-15,0.79490382822449,1.1276285893268458,0.520081284175249,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-16,0.7911995536719048,1.122606505047637,0.5121440347177779,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-17,0.7730289768350509,1.1083196168191705,0.49152475381491245,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-18,0.7526180182131709,1.096105398344613,0.4703576527389204,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-19,0.7428774053007822,1.10009116599414,0.45288537034045606,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-20,0.7267288490926945,1.083504826774708,0.4371727023273818,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-21,0.7139125835454616,1.080982502232501,0.4236300211190161,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-22,0.7017274705085609,1.0812199756598149,0.40659298988318837,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-23,0.7063558458013776,1.094754732598155,0.398387811239631,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-24,0.6896804466701032,1.1045778849993677,0.3852845742900062,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-25,0.6928364620582096,1.1248496713474416,0.37151292156756965,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-26,0.7024208811821566,1.1450545313000027,0.35883408369584,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-27,0.7015755581560532,1.158471076811481,0.3548034840459447,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-28,0.7204541550493077,1.2220743074883125,0.36470853572983064,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-29,0.7502064216875283,1.2540724728633235,0.36449099365638127,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-04-30,0.76733567243281,1.2960650327838483,0.37138818559422454,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-01,0.768115182295367,1.3330112248805857,0.37505171214876526,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-02,0.8080525938676114,1.3907679498804384,0.36483280875176627,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-03,0.810782945674896,1.421437446815481,0.3793556506080153,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-04,0.8194094903596617,1.4438757838359917,0.36844224312458734,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-05,0.8314151903426114,1.4605447765031445,0.3790585298259071,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-06,0.833589511018399,1.5031271287394574,0.37563594153871693,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-07,0.8479744328975941,1.518061742205071,0.37303191537140684,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-08,0.8389066282217983,1.5168323160083854,0.36182519246152606,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-09,0.8370233352071103,1.5545885173492924,0.3543677796131486,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-10,0.8060806606625809,1.4932053864773616,0.32727035299972657,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-11,0.7659049043116075,1.4729086836365943,0.30729189315782635,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-12,0.7389226086739585,1.4310969438107628,0.2659711342156462,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-13,0.6908296704726675,1.3909573973920446,0.2260823452545147,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-14,0.678163159001298,1.400606143804302,0.21467929539303604,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-15,0.6713726521269889,1.4128684641688736,0.20824611178505423,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-16,0.6800479052336504,1.4401138510513438,0.20634521103276024,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-17,0.7231726241072328,1.525671976296127,0.22040096261575734,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-18,0.7748595633443166,1.6369562166059812,0.2337625831993683,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-19,0.7598306424781872,1.7669957156855205,0.21203693205979027,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-20,0.7933947307900229,1.7508945357907104,0.2026602171484446,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-21,0.7532176840589112,1.822782021085639,0.14826460270792793,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-22,0.806587600777728,1.8301130241017265,0.14395715342487317,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-23,0.8202252160386794,1.8276349915594334,0.14454632782897817,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-24,0.9154309720198179,2.02258473082686,0.15266624403465717,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-25,0.9495560615743195,2.0669777455892318,0.17807657173350086,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-26,0.9723014589305254,2.1209489553818215,0.18422294727293534,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-27,0.9939238640231371,2.3607864105172096,0.187433680981968,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-28,1.016939159127176,2.5234212309696455,0.1932374330929425,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-29,1.0613977626351818,2.6257610278932506,0.20087488287239785,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-30,1.0881818359419289,2.6318429019381804,0.20874361901718907,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-05-31,1.0931686129045564,2.652323391332747,0.21854207160951247,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-01,1.1026199981099267,2.671391107682626,0.22442777379124382,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-02,1.104859553201724,2.6483620646052684,0.23075560379911675,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-03,1.1116418272867838,2.627610707404745,0.23629040140535235,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-04,1.1092895878935178,2.613559606037689,0.2420477952853715,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-05,1.1193905490314608,2.6275713994738132,0.24924458293191976,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-06,1.1272204536475956,2.62734770142006,0.260739381442897,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-07,1.3897585967881705,2.6866906921504694,0.4608472965752456,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-08,1.5233500864715857,3.157828165565618,0.4964579172177337,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-09,1.6199884733163648,3.058727289541986,0.6701360945881787,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-10,1.541903748806076,3.028535675898178,0.5850721637682323,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-11,1.5627965925860772,2.996019261096399,0.6665208313112281,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-12,1.4959254753140159,2.8540795769140352,0.6102449257118149,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-13,1.5311785932192863,2.8094215625702894,0.6924568392368902,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-14,1.5877827124372024,2.6996605662188777,0.7850994132035303,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-15,1.7672405731073377,2.8817066832188947,0.9175597495364683,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-16,1.8683340034807598,2.9593904937923674,1.0257330176892454,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-17,1.9499802517257787,2.970317880779951,1.1180982819879222,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-18,1.9610488176247713,2.9306586835811776,1.181063675944962,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-19,1.924443998493173,2.7995600846591824,1.190315345253245,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-20,1.811168432976778,2.599800082727551,1.1721147925063784,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-21,1.6868664757418195,2.381270692978975,1.1215146932111217,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-22,1.5459506521549131,2.175040745721993,1.0237289615782992,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-23,1.4160176936064273,1.9855967448279594,0.9450119526900551,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-24,1.3150053433799729,1.8371353994775268,0.8811836827778018,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-25,1.204309166635412,1.6786015977495934,0.8040668795736654,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-26,1.1495150403420742,1.602896834923124,0.766709668021529,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-27,1.0953102025762054,1.5309182567828794,0.7300443220052868,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-28,1.0355526303309606,1.4535400411436337,0.6879150818463942,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-29,0.9797777742473046,1.3958570714522476,0.6540109486076728,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-06-30,0.9646084691208602,1.3691591575976798,0.6334185766779808,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-01,0.9546870832334614,1.354643836553706,0.6261537121421145,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-02,0.9686039991321653,1.3758374477839403,0.6341934547410892,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-03,0.9832174071756604,1.3975074188171723,0.6472883806127004,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-04,1.017332334423225,1.4306859188811494,0.6768231767742727,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-05,1.0655644064074081,1.4844291464755153,0.7112609657325867,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-06,1.0850144345208093,1.5006617538431273,0.7294586033164101,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-07,1.1115426767448588,1.545594222067295,0.7518158892883852,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-08,1.131062965576182,1.547616151627492,0.7750761667391246,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,2020-07-09,1.1420763248683845,1.5600933897773477,0.7859255345359024,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-02-25,1.7998260760756608,2.9962272634094185,0.9054757374779954,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-02-26,1.8606907602891418,3.0737031158883665,0.916156334757531,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-02-27,1.8096954279990232,3.1546734880875347,0.9051698016730859,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-02-28,2.3223598702165718,3.9319858410874415,1.1578250141404125,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-02-29,2.5471551712410827,4.44251997112981,1.2234111339918037,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-01,2.5516729174678257,4.444954169729801,1.2376799637161147,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-02,2.1427856614587975,2.446899566927672,1.8591929732987102,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-03,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-04,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-05,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-06,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-07,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-08,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-09,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-10,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-11,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-12,2.1429510931716753,2.447070500137578,1.8602494493912405,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-13,1.4889839105548692,1.7812687639228137,1.221555562564522,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-14,1.4889839105548692,1.7812687639228137,1.221555562564522,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-15,1.4889839105548692,1.7812687639228137,1.221555562564522,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-16,1.3160684454663802,1.751931380785906,0.9356823278812634,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-17,1.1348282648738326,1.3201962771109308,0.9633061676939872,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-18,1.1348282648738326,1.3201962771109308,0.9633061676939872,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-19,1.1348282648738326,1.3201962771109308,0.9633061676939872,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-20,1.1348282648738326,1.3201962771109308,0.9633061676939872,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-21,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-22,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-23,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-24,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-25,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-26,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-27,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-28,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-29,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-30,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-03-31,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-01,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-02,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-03,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-04,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-05,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-06,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-07,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-08,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-09,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-10,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-11,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-12,0.7905354286744457,0.8599871792881292,0.7236969628277361,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-13,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-14,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-15,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-16,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-17,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-18,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-19,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-20,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-21,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-22,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-23,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-24,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-25,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-26,0.741496802256447,0.9036829023634186,0.5959868094268908,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-27,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-28,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-29,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-04-30,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-05-01,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
Switzerland,AG,FOPH,Confirmed cases,Cori_step,2020-05-02,0.7991684315736968,1.0693994011231567,0.5738987439653057,CHE
