country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-20,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-21,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-22,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-23,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-24,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-25,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-26,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-27,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-28,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-29,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-30,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-05-31,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-06-01,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-06-02,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-06-03,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-06-04,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,ECDC,Deaths,Cori_step,2020-06-05,0.8665290232459162,0.9101106506725731,0.8239643124973492
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-24,1.5404177417099119,1.606300241636383,1.476054324823813
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-25,1.5000284416454548,1.5617374481572897,1.4395465679645525
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-26,1.4495085165266193,1.5074234868923346,1.3927127489223747
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-27,1.3990584649292046,1.4533592807092748,1.3457775393560738
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-28,1.3577179369476788,1.4090371410969658,1.307337942618977
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-02-29,1.3226524676761013,1.371589318934181,1.2745545956699607
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-01,1.2810112304412269,1.327111469418674,1.2356709587849308
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-02,1.2453538436272178,1.2896156741596136,1.2016409040260663
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-03,1.2037655907033233,1.246143934296157,1.1621104742387467
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-04,1.17158513185645,1.2123410346932313,1.1315166467985631
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-05,1.1372045714826524,1.1765348037819665,1.0985339227765423
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-06,1.1024465195415587,1.1406570819669977,1.0649013695274798
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-07,1.0682294869013669,1.105140416810176,1.0319370148609555
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-08,1.03574549620773,1.0716871649339577,1.000408585713397
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-09,1.008482576802051,1.043608871680917,0.9739494847281219
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-10,0.9791397028230852,1.013898435805117,0.9450442098706651
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-11,0.9525882468631612,0.9865666820314685,0.9191972085357529
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-12,0.9258757341166882,0.9594627476470177,0.8927878967935593
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-13,0.8992536858232854,0.9325082284152848,0.8665643244438506
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-14,0.8721145712120054,0.9051691589081585,0.8396859976895938
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-15,0.8463025401559243,0.8791403018730077,0.8141464284281617
Italy,Italy,Istat,Excess deaths,Cori_slidingWindow,2020-03-16,0.8252923357220439,0.8581481444748758,0.7930792877443618
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-24,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-25,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-26,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-27,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-28,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-02-29,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-01,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-02,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-03,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-04,1.2862508856018628,1.312126951596019,1.2606290096168107
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-05,1.0682294869013669,1.105140416810176,1.0319370148609555
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-06,1.0682294869013669,1.105140416810176,1.0319370148609555
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-07,1.0682294869013669,1.105140416810176,1.0319370148609555
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-08,1.0029068937141883,1.0644383824936938,0.9431829074411979
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-09,0.9677091396856565,1.0097663693203773,0.9265344872244374
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-10,0.9677091396856565,1.0097663693203773,0.9265344872244374
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-11,0.8309803254226062,0.8492776445554236,0.8128795542089865
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-12,0.8309803254226062,0.8492776445554236,0.8128795542089865
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-13,0.8309803254226062,0.8492776445554236,0.8128795542089865
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-14,0.8309803254226062,0.8492776445554236,0.8128795542089865
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-15,0.8309803254226062,0.8492776445554236,0.8128795542089865
Italy,Italy,Istat,Excess deaths,Cori_step,2020-03-16,0.8309803254226062,0.8492776445554236,0.8128795542089865
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-03,1.8521653875143334,2.08363856957218,1.634211851095574
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-04,1.8235886639439567,2.036191954746065,1.6200947921879196
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-05,1.7646275189500835,1.9595669408298,1.5804147232566446
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-06,1.7242872459962881,1.9062281999998576,1.551706717747651
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-07,1.6490558342209882,1.8161531691075794,1.4913290377525774
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-08,1.6191625777033862,1.7773191542771716,1.4692822874083005
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-09,1.565814740627398,1.7108980592041871,1.4270751657681917
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-10,1.509882799958803,1.6440493180358666,1.381855988887871
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-11,1.4746095149021585,1.5982111365835272,1.3559168653286515
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-12,1.4437079264997301,1.5639116988889776,1.3292821097733842
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-13,1.3958792237827042,1.5071049396720508,1.289014836607799
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-14,1.3565340727464772,1.4624533478389883,1.2545438669119164
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-15,1.327073418397084,1.4283929298904627,1.2294319241498934
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-16,1.2806828842171338,1.3770742129603457,1.1889133088698585
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-17,1.2473885864412928,1.3384975931240355,1.159089813229767
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-18,1.2187355573905592,1.3072296489354043,1.1331290283293587
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-19,1.1944819250968304,1.2791455797527307,1.1122152024641838
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-20,1.1653756885365172,1.246842954912143,1.0862992793814148
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-21,1.1252307097712984,1.204477304956551,1.0488837851316393
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-22,1.0926704484726013,1.169411846426673,1.018642081581163
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-23,1.0645625854319392,1.1393412411185935,0.9922597771940675
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-24,1.042920631994796,1.1160936836552278,0.9721955972832086
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-25,1.0157214497669071,1.0873685375294837,0.9471734268505339
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-26,0.9925337531428091,1.0631781374754259,0.9242857872153454
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-27,0.9615806057863341,1.0304473008729231,0.8951442664845144
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-28,0.9462481055964406,1.014976490952995,0.8798725600543098
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-29,0.9202705831559435,0.9885525176930379,0.8543795232481488
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-30,0.8962434471812994,0.963460526663916,0.8314955777619808
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-03-31,0.8745511473015739,0.9418760656417458,0.8099468808113706
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-01,0.8564969561080891,0.9234780717084659,0.7917789094178793
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-02,0.8462580544370425,0.9138765122145804,0.7812042210303587
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-03,0.8402610716054083,0.9082657491761208,0.77445658135137
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-04,0.8229613486983145,0.8914341413469024,0.7566738882130748
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-05,0.8084561773416253,0.878013323163797,0.741545384951089
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-06,0.7972162455463222,0.8684640211195155,0.7290839000376399
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-07,0.7878617648678357,0.8601169092321264,0.71873507351245
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-08,0.7692657872021031,0.8419325153403044,0.6999360192334657
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-09,0.7670673138596169,0.8419937434036706,0.695493961622986
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-10,0.7602495599007913,0.8364421792743987,0.6878682368183834
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-11,0.7571075664214421,0.8345946705519056,0.6837880461460069
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-12,0.7529554319558583,0.8325645827628259,0.6773171315179711
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-13,0.7431267194981659,0.8237001611245747,0.6661336867127856
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-14,0.7367739275762343,0.8202639413161543,0.657706946718358
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-15,0.7177918805532495,0.8029544569065428,0.63775879042191
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-16,0.6969508126832016,0.7841079025044615,0.6154857333802746
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-17,0.688103847080948,0.7772673413625297,0.6038795492596228
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-18,0.6710401721973296,0.7628286065387636,0.5863825052136757
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-19,0.6557367638797528,0.7491701792927772,0.5689358255932557
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-20,0.6278766724984506,0.7233390128084385,0.5387728114423358
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-21,0.6119138190814005,0.7098239028679114,0.5212028945286717
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-22,0.5825292933196642,0.6828793973200126,0.49055853226329804
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-23,0.55879859074012606,0.6629637178276373,0.46329688057552915
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-24,0.5357159758352674,0.643438876090917,0.4379015983791902
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-25,0.5243226130842451,0.6360312545279495,0.42293619187083753
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-26,0.5102490180754393,0.6275122410326681,0.40457068776502125
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-27,0.4964499660458473,0.6206431724980378,0.3854808961987153
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-28,0.4732301741475984,0.6026786604605423,0.35841991254044264
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-29,0.43809833374021934,0.5697520699491594,0.321465956556823
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-04-30,0.40487716705685617,0.545504096868426,0.2867102662970322
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-05-01,0.38661560998501054,0.539499365977778,0.2602165195789181
Netherlands,Netherlands,HMD,Excess deaths,Cori_slidingWindow,2020-05-02,0.3744658008276232,0.5384707888108464,0.24040325331600926
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-03,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-04,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-05,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-06,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-07,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-08,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-09,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-10,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-11,1.704430279056898,1.7813789943576341,1.6289637347234684
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-12,1.3403484009081847,1.4301670611260517,1.2532643267395571
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-13,1.3403484009081847,1.4301670611260517,1.2532643267395571
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-14,1.3403484009081847,1.4301670611260517,1.2532643267395571
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-15,1.3403484009081847,1.4301670611260517,1.2532643267395571
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-16,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-17,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-18,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-19,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-20,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-21,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-22,1.152872973197395,1.2060323840633094,1.10071461637739
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-23,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-24,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-25,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-26,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-27,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-28,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-29,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-30,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-03-31,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-01,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-02,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-03,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-04,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-05,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-06,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-07,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-08,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-09,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-10,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-11,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-12,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-13,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-14,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-15,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-16,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-17,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-18,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-19,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-20,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-21,0.8020949456801503,0.8244231370427667,0.7801183627012087
Netherlands,Netherlands,HMD,Excess deaths,Cori_step,2020-04-22,0.8020949456801503,0.8244231370427667,0.7801183627012087
