country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,21/03/2020,1.077804001,1.296415158,0.88104782
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,22/03/2020,1.076135858,1.284215852,0.883805611
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,23/03/2020,1.01118438,1.217496579,0.830624956
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,24/03/2020,0.959872274,1.157036082,0.780364045
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,25/03/2020,0.950358035,1.146105363,0.773777441
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,26/03/2020,0.915009944,1.108733049,0.739559727
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,27/03/2020,0.875114498,1.064104785,0.701593519
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,28/03/2020,0.856596689,1.048056115,0.684213217
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,29/03/2020,0.838701365,1.028921037,0.664505976
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,30/03/2020,0.814758712,1.008451792,0.640287348
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,31/03/2020,0.764035885,0.952454346,0.596135659
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,01/04/2020,0.735754892,0.928842885,0.569019302
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,02/04/2020,0.721595489,0.918815827,0.54875025
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,03/04/2020,0.735389909,0.937149997,0.554231177
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,04/04/2020,0.731333225,0.939116366,0.54799628
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,05/04/2020,0.721929797,0.939733284,0.532378316
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,06/04/2020,0.698135057,0.915111246,0.508832866
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,07/04/2020,0.712788812,0.939720198,0.510458695
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,08/04/2020,0.686244346,0.921005397,0.485627342
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,09/04/2020,0.736277836,0.98858043,0.523151329
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,10/04/2020,0.766847954,1.034979176,0.541125886
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,11/04/2020,0.846376679,1.138045329,0.59592729
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,12/04/2020,0.869545399,1.180205701,0.606064172
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,13/04/2020,0.848606055,1.154413159,0.592719276
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,14/04/2020,0.801343207,1.100909056,0.541038643
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,15/04/2020,0.73935372,1.039962877,0.492929881
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,16/04/2020,0.758606209,1.062504067,0.501479555
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,17/04/2020,0.802968789,1.125378588,0.525164237
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,18/04/2020,0.840616952,1.194121883,0.541604325
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,19/04/2020,0.823114651,1.177051226,0.531886949
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,20/04/2020,0.763693221,1.125887332,0.472857295
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,21/04/2020,0.730690422,1.087261339,0.44798926
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,22/04/2020,0.681637197,1.039800696,0.404947469
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,23/04/2020,0.688995645,1.049585968,0.403281108
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,24/04/2020,0.711673836,1.094184855,0.395650663
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,25/04/2020,0.751445468,1.149021355,0.424588352
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,26/04/2020,0.764675085,1.198228306,0.426725952
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,27/04/2020,0.807307592,1.268311154,0.436228442
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,28/04/2020,0.819465129,1.290775928,0.435658015
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,29/04/2020,0.834684113,1.350098891,0.443571256
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,30/04/2020,0.79131334,1.316931744,0.402942733
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,01/05/2020,0.834841786,1.389692526,0.412539545
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,02/05/2020,0.888843495,1.469954316,0.441104013
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,03/05/2020,0.953238054,1.543399867,0.471689814
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,04/05/2020,0.912741724,1.530332889,0.45563738
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,05/05/2020,0.884321531,1.51814402,0.434321819
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,06/05/2020,0.80516231,1.412482837,0.366605912
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,07/05/2020,0.821736522,1.429874253,0.372574123
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,08/05/2020,0.854016689,1.509202156,0.383904655
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,09/05/2020,0.893324942,1.603300803,0.397630305
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,10/05/2020,0.892904162,1.589263697,0.400987099
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,11/05/2020,0.873020537,1.599436589,0.37380423
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,12/05/2020,0.79147254,1.512534302,0.31821301
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,13/05/2020,0.757557602,1.447928018,0.282895675
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,14/05/2020,0.780491933,1.517839844,0.284292929
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,15/05/2020,0.776102549,1.552414351,0.275851659
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,16/05/2020,0.810549769,1.591034803,0.270418089
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,17/05/2020,0.760936812,1.635140457,0.239203189
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,18/05/2020,0.846263776,1.754807804,0.2552418
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,19/05/2020,0.838233427,1.808290732,0.248170298
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,20/05/2020,0.976368567,2.015332737,0.304430291
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,21/05/2020,1.092621536,2.23803607,0.348760812
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,22/05/2020,1.268047556,2.573478868,0.445113072
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,23/05/2020,1.277514058,2.48440971,0.44082256
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,24/05/2020,1.257863039,2.490099619,0.433414853
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,25/05/2020,1.234246325,2.462562171,0.414996559
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,26/05/2020,1.094805313,2.311525407,0.366394342
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,27/05/2020,0.904927619,1.95856324,0.276466374
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,28/05/2020,0.91584285,1.976043395,0.249536353
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,29/05/2020,0.905908854,2.037630093,0.236066379
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,30/05/2020,0.963889447,2.18861982,0.262084885
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,31/05/2020,0.977717196,2.21341039,0.244930334
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,01/06/2020,1.098222566,2.424665543,0.296073901
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,02/06/2020,1.234015774,2.721175729,0.336752586
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,03/06/2020,1.450260313,3.076373116,0.441181133
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,04/06/2020,1.532654828,3.215793445,0.447598427
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,05/06/2020,1.537145065,3.079507366,0.476281497
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,06/06/2020,1.351650364,2.803979263,0.409373505
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,07/06/2020,1.319408631,2.718049283,0.407854721
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,08/06/2020,1.22759344,2.582477539,0.373223257
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,09/06/2020,1.340342095,2.714802814,0.430456321
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,10/06/2020,1.347123138,2.706727536,0.437407216
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,11/06/2020,1.196111721,2.476985404,0.377622748
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,12/06/2020,1.138159715,2.364757616,0.315102123
Switzerland,AG,FOPH,Confirmed cases,Cori_slidingWindow,13/06/2020,1.149856056,2.425507534,0.329005514
Switzerland,AG,FOPH,Confirmed cases,Cori_step,03/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,04/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,05/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,06/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,07/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,08/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,09/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,10/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,11/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,12/03/2020,1.733456298,1.967001507,1.517486432
Switzerland,AG,FOPH,Confirmed cases,Cori_step,13/03/2020,1.278351351,1.543244547,1.036137708
Switzerland,AG,FOPH,Confirmed cases,Cori_step,14/03/2020,1.278351351,1.543244547,1.036137708
Switzerland,AG,FOPH,Confirmed cases,Cori_step,15/03/2020,1.278351351,1.543244547,1.036137708
Switzerland,AG,FOPH,Confirmed cases,Cori_step,16/03/2020,1.184950771,1.611259974,0.824283229
Switzerland,AG,FOPH,Confirmed cases,Cori_step,17/03/2020,1.092450802,1.279372114,0.919296619
Switzerland,AG,FOPH,Confirmed cases,Cori_step,18/03/2020,1.092450802,1.279372114,0.919296619
Switzerland,AG,FOPH,Confirmed cases,Cori_step,19/03/2020,1.092450802,1.279372114,0.919296619
Switzerland,AG,FOPH,Confirmed cases,Cori_step,20/03/2020,1.092450802,1.279372114,0.919296619
Switzerland,AG,FOPH,Confirmed cases,Cori_step,21/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,22/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,23/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,24/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,25/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,26/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,27/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,28/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,29/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,30/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,31/03/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,01/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,02/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,03/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,04/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,05/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,06/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,07/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,08/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,09/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,10/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,11/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,12/04/2020,0.825711835,0.899795484,0.754477574
Switzerland,AG,FOPH,Confirmed cases,Cori_step,13/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,14/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,15/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,16/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,17/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,18/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,19/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,20/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,21/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,22/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,23/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,24/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,25/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,26/04/2020,0.733918439,0.886837639,0.594817254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,27/04/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,28/04/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,29/04/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,30/04/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,01/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,02/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,03/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,04/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,05/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,06/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,07/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,08/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,09/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,10/05/2020,0.815596605,1.066225136,0.598574254
Switzerland,AG,FOPH,Confirmed cases,Cori_step,11/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,12/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,13/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,14/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,15/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,16/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,17/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,18/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,19/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,20/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,21/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,22/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,23/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,24/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,25/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,26/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,27/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,28/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,29/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,30/05/2020,0.799965198,1.127845205,0.532396051
Switzerland,AG,FOPH,Confirmed cases,Cori_step,31/05/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,01/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,02/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,03/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,04/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,05/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,06/06/2020,1.220860753,2.074216693,0.576336969
Switzerland,AG,FOPH,Confirmed cases,Cori_step,07/06/2020,1.401490678,3.989002474,0.169727023
Switzerland,AG,FOPH,Confirmed cases,Cori_step,08/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,AG,FOPH,Confirmed cases,Cori_step,09/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,AG,FOPH,Confirmed cases,Cori_step,10/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,AG,FOPH,Confirmed cases,Cori_step,11/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,AG,FOPH,Confirmed cases,Cori_step,12/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,AG,FOPH,Confirmed cases,Cori_step,13/06/2020,1.08568271,1.806209128,0.545490948
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,03/03/2020,1.828713322,2.327419652,1.387888884
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,04/03/2020,1.782245554,2.251076271,1.37892238
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,05/03/2020,1.75752107,2.189102878,1.377909502
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,06/03/2020,1.763439403,2.162473641,1.420563625
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,07/03/2020,1.792829694,2.15996395,1.458963244
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,08/03/2020,1.787759271,2.131375976,1.471972228
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,09/03/2020,1.719484997,2.0406904,1.426416189
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,10/03/2020,1.645706355,1.934928658,1.380239706
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,11/03/2020,1.572138948,1.835573822,1.3225843
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,12/03/2020,1.490350604,1.738690291,1.260233245
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,13/03/2020,1.393125345,1.623139826,1.181158766
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,14/03/2020,1.309066389,1.519262893,1.111763661
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,15/03/2020,1.205010328,1.401486873,1.024439735
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,16/03/2020,1.139169909,1.322588252,0.967398907
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,17/03/2020,1.086410687,1.263506789,0.923609391
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,18/03/2020,1.046398356,1.214452021,0.889791147
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,19/03/2020,1.018836245,1.183985591,0.866632473
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,20/03/2020,0.997363682,1.158286358,0.848326117
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,21/03/2020,0.981637159,1.146629437,0.829114456
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,22/03/2020,0.959052153,1.122851998,0.810757345
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,23/03/2020,0.965403563,1.124871535,0.816282406
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,24/03/2020,0.955200672,1.11597501,0.806996017
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,25/03/2020,0.936954858,1.096922162,0.789436718
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,26/03/2020,0.905884269,1.064529856,0.761164875
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,27/03/2020,0.9137334,1.074980082,0.765533828
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,28/03/2020,0.894700159,1.054573999,0.747420411
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,29/03/2020,0.881173746,1.040950228,0.735830099
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,30/03/2020,0.856526619,1.018161978,0.707966132
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,31/03/2020,0.821748468,0.981897023,0.675143475
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,01/04/2020,0.771199425,0.9309715,0.630051306
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,02/04/2020,0.753795461,0.913243971,0.610551959
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,03/04/2020,0.75155371,0.913640441,0.605581492
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,04/04/2020,0.743986988,0.909749005,0.594814222
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,05/04/2020,0.716148459,0.884678124,0.56644629
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,06/04/2020,0.673624973,0.841949775,0.524711636
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,07/04/2020,0.668183324,0.846275294,0.511107299
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,08/04/2020,0.67027512,0.85290551,0.509230153
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,09/04/2020,0.723196731,0.921136764,0.548062538
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,10/04/2020,0.733448988,0.94087774,0.551965278
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,11/04/2020,0.771543385,0.989532577,0.578713157
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,12/04/2020,0.785314486,1.015742834,0.577833105
Switzerland,BE,FOPH,Confirmed cases,Cori_slidingWindow,13/04/2020,0.803329742,1.042914425,0.595454654
