"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Salzburg";2020-03-27;1,82623888602505;1,69278309977669;1,96468615272743
"Salzburg";2020-03-28;1,64517008500964;1,52898657557843;1,76554761011432
"Salzburg";2020-03-29;1,52755072281746;1,42326232472605;1,63547402898511
"Salzburg";2020-03-30;1,44566598506422;1,34998942968819;1,54457166931654
"Salzburg";2020-03-31;1,33113456772226;1,24379383966082;1,42139692483561
"Salzburg";2020-04-01;1,21742606622692;1,13727178287829;1,30027111246405
"Salzburg";2020-04-02;1,14321977981892;1,06795117443629;1,22101513688059
"Salzburg";2020-04-03;1,08259394280244;1,01098758030088;1,1566156060411
"Salzburg";2020-04-04;0,884590891050629;0,820931352631731;0,950593810082299
"Salzburg";2020-04-05;0,82926737869469;0,767835213230632;0,893029986900579
"Salzburg";2020-04-06;0,749712123670606;0,690819646090051;0,810979205313923
"Salzburg";2020-04-07;0,729224533870129;0,670018440082973;0,790901462245653
"Salzburg";2020-04-08;0,620171141278993;0,56418758881326;0,678764929270246
"Salzburg";2020-04-09;0,615046548895586;0,557288378132317;0,675611669701184
"Salzburg";2020-04-10;0,580743019623597;0,522215798532755;0,64233398548381
"Salzburg";2020-04-11;0,553571362600857;0,493657024272015;0,616867604135005
"Salzburg";2020-04-12;0,519561155421445;0,458434766447235;0,584457415101303
"Salzburg";2020-04-13;0,501969579743862;0,438381402138839;0,569801410138858
"Salzburg";2020-04-14;0,463233535367799;0,39837613396667;0,532910489889868
"Salzburg";2020-04-15;0,437832793357454;0,370570471576424;0,510621720040858
"Salzburg";2020-04-16;0,446387975331056;0,373489127527966;0,525689349855997
"Salzburg";2020-04-17;0,497016522129472;0,414028036083406;0,587472964873401
"Salzburg";2020-04-18;0,546590060606715;0,452804544983633;0,64907121733818
"Salzburg";2020-04-19;0,593221266185922;0,488456555471645;0,708012930724064
"Salzburg";2020-04-20;0,517975180323527;0,414313284770418;0,633036839656658
"Salzburg";2020-04-21;0,52533014481373;0,414582335040788;0,648989674559497
"Salzburg";2020-04-22;0,480221608575237;0,368183153658794;0,606915314737998
"Salzburg";2020-04-23;0,486781293399838;0,366710288168616;0,623595923299395
"Salzburg";2020-04-24;0,508803895543413;0,377644058339818;0,659212418394219
"Salzburg";2020-04-25;0,480392131419841;0,344737687517512;0,638202668550809
"Salzburg";2020-04-26;0,567694907020636;0,40914455524577;0,751805523266729
"Salzburg";2020-04-27;0,604680672135769;0,429987069136608;0,808690146239345
"Salzburg";2020-04-28;0,597481237491006;0,413773125822444;0,814406804516461
"Salzburg";2020-04-29;0,552766302712509;0,367309193802826;0,775522879482653
"Salzburg";2020-04-30;0,554535390490381;0,358866066244227;0,792100516544062
"Salzburg";2020-05-01;0,525312261774365;0,32517656956184;0,772668745647396
"Salzburg";2020-05-02;0,482346287037585;0,280984487216394;0,737223671605295
"Salzburg";2020-05-03;0,519859096437126;0,297144391182627;0,80383923926171
"Salzburg";2020-05-04;0,523609162344974;0,286262001472899;0,831431356093165
"Salzburg";2020-05-05;0,646318608943703;0,361739619125718;1,01211861653863
"Salzburg";2020-05-06;NA;NA;NA
"Salzburg";2020-05-07;NA;NA;NA
"Salzburg";2020-05-08;NA;NA;NA
"Salzburg";2020-05-09;NA;NA;NA
"Salzburg";2020-05-10;NA;NA;NA
"Salzburg";2020-05-11;NA;NA;NA
"Salzburg";2020-05-12;NA;NA;NA
"Salzburg";2020-05-13;NA;NA;NA
"Salzburg";2020-05-14;NA;NA;NA
"Salzburg";2020-05-15;NA;NA;NA
"Salzburg";2020-05-16;NA;NA;NA
"Salzburg";2020-05-17;NA;NA;NA
"Salzburg";2020-05-18;NA;NA;NA
"Salzburg";2020-05-19;NA;NA;NA
"Salzburg";2020-05-20;NA;NA;NA
"Salzburg";2020-05-21;NA;NA;NA
"Salzburg";2020-05-22;NA;NA;NA
"Salzburg";2020-05-23;NA;NA;NA
"Salzburg";2020-05-24;NA;NA;NA
"Salzburg";2020-05-25;NA;NA;NA
"Salzburg";2020-05-26;NA;NA;NA
"Salzburg";2020-05-27;NA;NA;NA
"Salzburg";2020-05-28;NA;NA;NA
"Salzburg";2020-05-29;NA;NA;NA
"Salzburg";2020-05-30;NA;NA;NA
"Salzburg";2020-05-31;NA;NA;NA
"Salzburg";2020-06-01;NA;NA;NA
"Salzburg";2020-06-02;NA;NA;NA
"Salzburg";2020-06-03;NA;NA;NA
"Salzburg";2020-06-04;NA;NA;NA
"Salzburg";2020-06-05;NA;NA;NA
"Salzburg";2020-06-06;NA;NA;NA
"Salzburg";2020-06-07;NA;NA;NA
"Salzburg";2020-06-08;NA;NA;NA
"Salzburg";2020-06-09;NA;NA;NA
"Salzburg";2020-06-10;NA;NA;NA
"Salzburg";2020-06-11;NA;NA;NA
"Salzburg";2020-06-12;NA;NA;NA
"Salzburg";2020-06-13;NA;NA;NA
"Salzburg";2020-06-14;NA;NA;NA
"Salzburg";2020-06-15;NA;NA;NA
"Salzburg";2020-06-16;NA;NA;NA
"Salzburg";2020-06-17;NA;NA;NA
"Steiermark";2020-03-12;3,10527595702579;2,19747808383489;4,16757665462741
"Steiermark";2020-03-13;3,76530155081526;2,88683510841707;4,75867627568136
"Steiermark";2020-03-14;3,53364874230998;2,81041571086644;4,33844173283427
"Steiermark";2020-03-15;3,38567519253538;2,78775448008522;4,04082245897681
"Steiermark";2020-03-16;3,10803822166131;2,62275237694099;3,63390784892049
"Steiermark";2020-03-17;2,92099666234874;2,51835973955126;3,3530545477239
"Steiermark";2020-03-18;2,67090412350589;2,33824827654321;3,02536143154816
"Steiermark";2020-03-19;2,54419246549412;2,26024407366848;2,84469854289679
"Steiermark";2020-03-20;2,33636404839093;2,09630428680819;2,5892495051853
"Steiermark";2020-03-21;2,1651489374748;1,95914223433105;2,38130594702436
"Steiermark";2020-03-22;1,89534668075942;1,72178611603718;2,07712183394589
"Steiermark";2020-03-23;1,75320690537183;1,60062761566236;1,912632828991
"Steiermark";2020-03-24;1,72686440158884;1,58653652960339;1,87305390013237
"Steiermark";2020-03-25;1,59991762480374;1,47392861718282;1,73099968606098
"Steiermark";2020-03-26;1,61180257308263;1,49291800052394;1,73517673989107
"Steiermark";2020-03-27;1,53732661939291;1,42781444518478;1,65082767016162
"Steiermark";2020-03-28;1,42913276218117;1,32919145550993;1,53264525313251
"Steiermark";2020-03-29;1,3391266627093;1,24695990832304;1,43453285830965
"Steiermark";2020-03-30;1,27482094756923;1,1884766532937;1,36415002070776
"Steiermark";2020-03-31;1,21502592436813;1,1335195941581;1,29932186679385
"Steiermark";2020-04-01;1,15126873254638;1,07408531368108;1,23109218193842
"Steiermark";2020-04-02;1,08682296822312;1,01343435207177;1,16274056866398
"Steiermark";2020-04-03;1,0542313161926;0,983043478190542;1,127872299292
"Steiermark";2020-04-04;1,05747367593335;0,98687183077629;1,13048008967011
"Steiermark";2020-04-05;1,01085444755824;0,942347130810828;1,08173143887975
"Steiermark";2020-04-06;0,951002943947207;0,884882238661445;1,0194721779383
"Steiermark";2020-04-07;0,946300148366585;0,880337287222053;1,01461217456668
"Steiermark";2020-04-08;0,864750912348608;0,801512861509412;0,930355917595962
"Steiermark";2020-04-09;0,834570800083555;0,771919709338165;0,899631584434996
"Steiermark";2020-04-10;0,821059271468623;0,75804130147173;0,886557558771625
"Steiermark";2020-04-11;0,806985249645189;0,743385062231184;0,873158655506113
"Steiermark";2020-04-12;0,782185784088756;0,718286900323331;0,84876855555454
"Steiermark";2020-04-13;0,759093063174162;0,694694982796664;0,826304748223083
"Steiermark";2020-04-14;0,734461251042291;0,669485962454719;0,80240259680256
"Steiermark";2020-04-15;0,737437431558684;0,670430532918881;0,80759006368524
"Steiermark";2020-04-16;0,71271160053222;0,644817496496573;0,783955214968969
"Steiermark";2020-04-17;0,676787505636183;0,608488278949692;0,748667136831112
"Steiermark";2020-04-18;0,695476786755418;0,623712852325913;0,771092091091184
"Steiermark";2020-04-19;0,676115243503107;0,602707337743879;0,753680518588108
"Steiermark";2020-04-20;0,648538547314307;0,573881505951319;0,727694513236645
"Steiermark";2020-04-21;0,622377100308088;0,546274363686965;0,703370377787282
"Steiermark";2020-04-22;0,630009164968076;0,550028649086191;0,71533965692256
"Steiermark";2020-04-23;0,626939766091804;0,543459260979858;0,716297460409312
"Steiermark";2020-04-24;0,632057402343543;0,54425615943492;0,726328071331015
"Steiermark";2020-04-25;0,658475870123251;0,564527771826561;0,75954877518658
"Steiermark";2020-04-26;0,694390790123861;0,593356770138378;0,803251145865317
"Steiermark";2020-04-27;0,712887669831299;0,606062891117136;0,828255558593156
"Steiermark";2020-04-28;0,69930585804924;0,589389037232189;0,818481640274813
"Steiermark";2020-04-29;0,676059986882178;0,564020652213133;0,798098876458347
"Steiermark";2020-04-30;0,696882913989108;0,578719140701607;0,825860860430575
"Steiermark";2020-05-01;0,729381958220777;0,603728725622507;0,86673712386737
"Steiermark";2020-05-02;0,753180482143475;0,620727318727087;0,898251729855626
"Steiermark";2020-05-03;0,750239470753251;0,613621558495884;0,900383159730922
"Steiermark";2020-05-04;0,778044653001194;0,634402432036741;0,936126207264778
"Steiermark";2020-05-05;0,729791674327135;0,586838687510069;0,888092881667791
"Steiermark";2020-05-06;0,759312217255757;0,608990601832096;0,925965532755413
"Steiermark";2020-05-07;0,771720538071587;0,615554524496347;0,945274862685991
"Steiermark";2020-05-08;0,693175923634153;0,541376147321604;0,863451063177207
"Steiermark";2020-05-09;0,792588297027125;0,624469430278941;0,980443710786934
"Steiermark";2020-05-10;0,733827386693553;0,567542047706794;0,921151679545115
"Steiermark";2020-05-11;0,734464598933927;0,563109796513598;0,928233559810886
"Steiermark";2020-05-12;0,733626003254482;0,557072981923935;0,934109690835411
"Steiermark";2020-05-13;0,676415158450097;0,502048368334221;0,876371577234419
"Steiermark";2020-05-14;0,684190233616408;0,502717248894777;0,893196574625045
"Steiermark";2020-05-15;0,74038769000315;0,544009026066602;0,966561222468617
"Steiermark";2020-05-16;0,816410890288563;0,601956942061838;1,06303563149865
"Steiermark";2020-05-17;0,835248212081382;0,611506667580682;1,09333156615597
"Steiermark";2020-05-18;0,862010780191662;0,628756578155951;1,13149347683127
"Steiermark";2020-05-19;0,80097822155771;0,572230584658357;1,06758950686194
"Steiermark";2020-05-20;0,816435285181435;0,580565299325547;1,09188733920718
"Steiermark";2020-05-21;0,745869491705558;0,516536305532526;1,01666989891944
"Steiermark";2020-05-22;0,439960911612247;0,264885208990902;0,658731712664646
"Steiermark";2020-05-23;0,480854424949498;0,2895057753658;0,719959547607545
"Steiermark";2020-05-24;0,571748413550491;0,34923878460316;0,848213172912149
"Steiermark";2020-05-25;0,619355886307066;0,372892702633507;0,927330935470828
"Steiermark";2020-05-26;0,701665989892574;0,422448761853435;1,0505697825443
"Steiermark";2020-05-27;0,741155886792451;0,439255950519242;1,12073668434077
"Steiermark";2020-05-28;0,72189810250208;0,412627139996227;1,11624481617574
"Steiermark";2020-05-29;0,734772111407071;0,411246372990856;1,15063456718955
"Steiermark";2020-05-30;0,741791853338882;0,4055445089274;1,17788047061344
"Steiermark";2020-05-31;NA;NA;NA
"Steiermark";2020-06-01;NA;NA;NA
"Steiermark";2020-06-02;NA;NA;NA
"Steiermark";2020-06-03;NA;NA;NA
"Steiermark";2020-06-04;NA;NA;NA
"Steiermark";2020-06-05;NA;NA;NA
"Steiermark";2020-06-06;NA;NA;NA
"Steiermark";2020-06-07;NA;NA;NA
"Steiermark";2020-06-08;NA;NA;NA
"Steiermark";2020-06-09;NA;NA;NA
"Steiermark";2020-06-10;NA;NA;NA
"Steiermark";2020-06-11;NA;NA;NA
"Steiermark";2020-06-12;NA;NA;NA
"Steiermark";2020-06-13;NA;NA;NA
"Steiermark";2020-06-14;NA;NA;NA
"Steiermark";2020-06-15;NA;NA;NA
"Steiermark";2020-06-16;NA;NA;NA
"Steiermark";2020-06-17;NA;NA;NA
"Tirol";2020-03-12;NA;NA;NA
"Tirol";2020-03-13;NA;NA;NA
"Tirol";2020-03-14;NA;NA;NA
"Tirol";2020-03-15;NA;NA;NA
"Tirol";2020-03-16;NA;NA;NA
"Tirol";2020-03-17;2,29253965082026;2,07850415688334;2,51691330493482
"Tirol";2020-03-18;2,21387368135225;2,02605848161745;2,4098946803941
"Tirol";2020-03-19;2,2216508188927;2,05205980935952;2,39787906608295
"Tirol";2020-03-20;2,16136778276074;2,01022022941757;2,31791626375286
"Tirol";2020-03-21;2,19654090467316;2,05849327869367;2,33900530628398
"Tirol";2020-03-22;1,93443751363288;1,81718967850392;2,05529891526547
"Tirol";2020-03-23;1,93685420330119;1,8296817426985;2,04703385899876
"Tirol";2020-03-24;1,75576774266774;1,66203615245266;1,85203422529376
"Tirol";2020-03-25;1,68417379828367;1,59911221119831;1,7714085352575
"Tirol";2020-03-26;1,58710925857419;1,50999994832008;1,66611172641525
"Tirol";2020-03-27;1,4809957942047;1,41093337171606;1,55273204644512
"Tirol";2020-03-28;1,41867129039102;1,35365039858232;1,48519598142739
"Tirol";2020-03-29;1,32436598216381;1,26439260823122;1,3857094575358
"Tirol";2020-03-30;1,28436368464214;1,22756509732987;1,34242874077377
"Tirol";2020-03-31;1,23080798637168;1,17702442027315;1,28577622808528
"Tirol";2020-04-01;1,15836582438787;1,10764577057979;1,21020537752456
"Tirol";2020-04-02;1,09611146966764;1,04787327799927;1,14541991568401
"Tirol";2020-04-03;0,991645029526316;0,946518991869295;1,03780714247297
"Tirol";2020-04-04;0,976811267444641;0,932384472756968;1,02225751448099
"Tirol";2020-04-05;0,878500786991679;0,836467517285073;0,921549976199997
"Tirol";2020-04-06;0,836094307913162;0,79487898926419;0,878336698220931
"Tirol";2020-04-07;0,760706380827929;0,720924759747338;0,801541316831173
"Tirol";2020-04-08;0,710471336295415;0,671269352034365;0,750770118554584
"Tirol";2020-04-09;0,732163690417562;0,691252009670608;0,77423495191811
"Tirol";2020-04-10;0,774464757985411;0,731027991018024;0,819137400483204
"Tirol";2020-04-11;0,792387306282971;0,74707133902318;0,839018724303826
"Tirol";2020-04-12;0,733078113165763;0,688274368170098;0,779274610417817
"Tirol";2020-04-13;0,679655146977874;0,635287269867907;0,725499364158436
"Tirol";2020-04-14;0,639170360980058;0,594730545798894;0,685188625470884
"Tirol";2020-04-15;0,616450432068654;0,57111241061155;0,663495504498958
"Tirol";2020-04-16;0,623444776330355;0,57581692566016;0,672938126031952
"Tirol";2020-04-17;0,606364053629483;0,557176107111049;0,657602877688497
"Tirol";2020-04-18;0,627440655453404;0,574910258576896;0,682234674496074
"Tirol";2020-04-19;0,657367595439396;0,600892500939647;0,716342841319549
"Tirol";2020-04-20;0,67539591867117;0,615395475361799;0,738147347966834
"Tirol";2020-04-21;0,673778619419324;0,611163626870616;0,739403343533948
"Tirol";2020-04-22;0,561023879278829;0,501591950252055;0,623735174776331
"Tirol";2020-04-23;0,376727595012865;0,326078432387949;0,430979675255112
"Tirol";2020-04-24;0,33131739986032;0,281056195982093;0,385652128390232
"Tirol";2020-04-25;0,367156225973727;0,310017066814766;0,429056774499637
"Tirol";2020-04-26;0,396099176431299;0,33141290535471;0,466466683790573
"Tirol";2020-04-27;0,4432563478253;0,368389361425778;0,524945861486548
"Tirol";2020-04-28;0,456534807272703;0,373773293484951;0,547449415257867
"Tirol";2020-04-29;0,454006731733139;0,364604685871864;0,553064171328344
"Tirol";2020-04-30;0,528071879489056;0,423529089078684;0,643972727044291
"Tirol";2020-05-01;0,565634631188549;0,449195544037736;0,695290134352283
"Tirol";2020-05-02;0,616855163633904;0,486812448602183;0,762059127673059
"Tirol";2020-05-03;0,678671496831056;0,533818184475833;0,840649783199625
"Tirol";2020-05-04;0,683299053256113;0,530608451467311;0,855004384339384
"Tirol";2020-05-05;0,705101493141455;0,543014067946966;0,888035308245449
"Tirol";2020-05-06;0,742673903111492;0,569403822953616;0,938608670675825
"Tirol";2020-05-07;0,62014502851804;0,457245989050473;0,807480975392689
"Tirol";2020-05-08;0,504339248226605;0,353233009129622;0,681930089433475
"Tirol";2020-05-09;0,558328091869797;0,391046131480442;0,754929795689669
"Tirol";2020-05-10;0,57478267149556;0,395653943612609;0,786833098471438
"Tirol";2020-05-11;0,549752391555526;0,365306471726911;0,771294407074877
"Tirol";2020-05-12;0,554557266831397;0,358880223458678;0,792131764794968
"Tirol";2020-05-13;0,602645622948879;0,386126421910623;0,866586650224078
"Tirol";2020-05-14;0,764894997656051;0,504070623193701;1,07923919450988
"Tirol";2020-05-15;0,846112939671005;0,557593758750141;1,19383477506483
"Tirol";2020-05-16;0,843105816932688;0,545613631048328;1,20429564018109
"Tirol";2020-05-17;0,855081704114214;0,547866982315853;1,22958229748744
"Tirol";2020-05-18;0,746116554832688;0,455747375255383;1,10689575228883
"Tirol";2020-05-19;0,746681238203316;0,449550881932405;1,11796888740363
"Tirol";2020-05-20;0,794173700228808;0,478144446490254;1,18907700183604
"Tirol";2020-05-21;0,846078103930936;0,509394288145059;1,26679089832799
"Tirol";2020-05-22;0,895599848289861;0,539209613229367;1,34093735683076
"Tirol";2020-05-23;0,938033339877376;0,564757347109142;1,40447092504106
"Tirol";2020-05-24;0,971416008419969;0,584855894275923;1,45445314355633
"Tirol";2020-05-25;0,891122142622067;0,519111486956103;1,36200144064015
"Tirol";2020-05-26;0,8069704845344;0,451655254361702;1,26369539588114
"Tirol";2020-05-27;NA;NA;NA
"Tirol";2020-05-28;NA;NA;NA
"Tirol";2020-05-29;NA;NA;NA
"Tirol";2020-05-30;NA;NA;NA
"Tirol";2020-05-31;NA;NA;NA
"Tirol";2020-06-01;NA;NA;NA
"Tirol";2020-06-02;NA;NA;NA
"Tirol";2020-06-03;NA;NA;NA
"Tirol";2020-06-04;NA;NA;NA
"Tirol";2020-06-05;NA;NA;NA
"Tirol";2020-06-06;NA;NA;NA
"Tirol";2020-06-07;NA;NA;NA
"Tirol";2020-06-08;NA;NA;NA
"Tirol";2020-06-09;NA;NA;NA
"Tirol";2020-06-10;NA;NA;NA
"Tirol";2020-06-11;NA;NA;NA
"Tirol";2020-06-12;NA;NA;NA
"Tirol";2020-06-13;NA;NA;NA
"Tirol";2020-06-14;NA;NA;NA
"Tirol";2020-06-15;NA;NA;NA
"Tirol";2020-06-16;NA;NA;NA
"Tirol";2020-06-17;NA;NA;NA
"Vorarlberg";2020-03-12;NA;NA;NA
"Vorarlberg";2020-03-13;NA;NA;NA
"Vorarlberg";2020-03-14;NA;NA;NA
"Vorarlberg";2020-03-15;NA;NA;NA
"Vorarlberg";2020-03-16;NA;NA;NA
"Vorarlberg";2020-03-17;NA;NA;NA
"Vorarlberg";2020-03-18;2,97237436729992;2,50827093523557;3,47529012609366
"Vorarlberg";2020-03-19;2,82477341321711;2,43639303118262;3,24145509371726
"Vorarlberg";2020-03-20;2,50772341547052;2,19005165135966;2,84659548314153
"Vorarlberg";2020-03-21;2,21907590221609;1,95604195357562;2,4984617219645
"Vorarlberg";2020-03-22;2,06631750842208;1,83908646774989;2,3065928763763
"Vorarlberg";2020-03-23;1,98146398372553;1,77957040915487;2,19404909453754
"Vorarlberg";2020-03-24;1,86490754731017;1,68572961787392;2,05300482862047
"Vorarlberg";2020-03-25;1,65579971543944;1,50030585422543;1,81885031701673
"Vorarlberg";2020-03-26;1,55654611411653;1,41603493059828;1,70360863756943
"Vorarlberg";2020-03-27;1,51678444331068;1,38609062116186;1,65328197464238
"Vorarlberg";2020-03-28;1,46130857635677;1,33964342911213;1,58818613482069
"Vorarlberg";2020-03-29;1,28809922007941;1,17934161995401;1,40158494752095
"Vorarlberg";2020-03-30;1,19706457796219;1,09627936886286;1,30221836531124
"Vorarlberg";2020-03-31;1,13338266344766;1,03813836888938;1,23274725925954
"Vorarlberg";2020-04-01;1,02669578427826;0,937967273151055;1,11937671702555
"Vorarlberg";2020-04-02;0,980145145043668;0,89449855994463;1,06965122488096
"Vorarlberg";2020-04-03;0,939820583136555;0,856329329990681;1,02713986245547
"Vorarlberg";2020-04-04;0,868400706935407;0,788068065294556;0,952576199020267
"Vorarlberg";2020-04-05;0,808753939267792;0,730664523001258;0,890750871063127
"Vorarlberg";2020-04-06;0,774458186089613;0,696932037422654;0,856013924397278
"Vorarlberg";2020-04-07;0,815336918535695;0,734044118155108;0,900837333740252
"Vorarlberg";2020-04-08;0,775535553156146;0,694466189006748;0,861015680124157
"Vorarlberg";2020-04-09;0,665944231270239;0,589147070363246;0,747378039877379
"Vorarlberg";2020-04-10;0,65676826624501;0,578175629278141;0,740296476699067
"Vorarlberg";2020-04-11;0,657799667029004;0,576211170645756;0,744711626319941
"Vorarlberg";2020-04-12;0,656884789781685;0,572008672636702;0,747546599485897
"Vorarlberg";2020-04-13;0,609773816263138;0,524623989551388;0,701233169796052
"Vorarlberg";2020-04-14;0,646837423147905;0,555052484109152;0,745542188139788
"Vorarlberg";2020-04-15;0,634564937630737;0,539476662281254;0,737257718323778
"Vorarlberg";2020-04-16;0,626890249981487;0,528024430825782;0,734114654262768
"Vorarlberg";2020-04-17;0,665539872089367;0,558764611494313;0,781512743725074
"Vorarlberg";2020-04-18;0,618585577963139;0,51114923217615;0,736117283685366
"Vorarlberg";2020-04-19;0,568269625714825;0,46082838484972;0,686800306037396
"Vorarlberg";2020-04-20;0,505854674803417;0,399857128792718;0,624126017318652
"Vorarlberg";2020-04-21;0,509350546225211;0,397063738850521;0,635406919450511
"Vorarlberg";2020-04-22;0,528445475768011;0,406967408630051;0,665547081560943
"Vorarlberg";2020-04-23;0,404716506402035;0,292895342436699;0,534336838692792
"Vorarlberg";2020-04-24;0,401993192355761;0,283040305600387;0,541486725873077
"Vorarlberg";2020-04-25;0,407517350436261;0,278741566024573;0,560362151466023
"Vorarlberg";2020-04-26;0,467352986002789;0,317543679516667;0,645653658819448
"Vorarlberg";2020-04-27;0,410220810554734;0,260044804741148;0,594075791959039
"Vorarlberg";2020-04-28;0,422237843771764;0,257913844406824;0,626407861746703
"Vorarlberg";2020-04-29;0,450936591786292;0,267253603160631;0,681882434899986
"Vorarlberg";2020-04-30;0,504840601161065;0,294088254134741;0,771604242771716
"Vorarlberg";2020-05-01;0,48913367702812;0,267413932840269;0,776688235517141
"Vorarlberg";2020-05-02;0,571794453666038;0,312605348623946;0,907944077771669
"Vorarlberg";2020-05-03;NA;NA;NA
"Vorarlberg";2020-05-04;NA;NA;NA
"Vorarlberg";2020-05-05;NA;NA;NA
"Vorarlberg";2020-05-06;NA;NA;NA
"Vorarlberg";2020-05-07;NA;NA;NA
"Vorarlberg";2020-05-08;NA;NA;NA
"Vorarlberg";2020-05-09;NA;NA;NA
"Vorarlberg";2020-05-10;NA;NA;NA
"Vorarlberg";2020-05-11;NA;NA;NA
"Vorarlberg";2020-05-12;NA;NA;NA
"Vorarlberg";2020-05-13;NA;NA;NA
"Vorarlberg";2020-05-14;NA;NA;NA
"Vorarlberg";2020-05-15;NA;NA;NA
"Vorarlberg";2020-05-16;NA;NA;NA
"Vorarlberg";2020-05-17;NA;NA;NA
"Vorarlberg";2020-05-18;NA;NA;NA
"Vorarlberg";2020-05-19;NA;NA;NA
"Vorarlberg";2020-05-20;NA;NA;NA
"Vorarlberg";2020-05-21;2,40023896571693;1,31223297786123;3,81130446471997
"Vorarlberg";2020-05-22;1,99694271997488;1,11767368128265;3,12716185961452
"Vorarlberg";2020-05-23;1,64182598990367;0,91891754320537;2,57105803005466
"Vorarlberg";2020-05-24;1,42138735095729;0,795539710369365;2,22585668942376
"Vorarlberg";2020-05-25;1,28442153208415;0,718880981273835;2,01137167662561
"Vorarlberg";2020-05-26;1,19879860288438;0,670958477777033;1,87728833220932
"Vorarlberg";2020-05-27;1,06869476242958;0,584265371305975;1,69696483460517
"Vorarlberg";2020-05-28;1,04360956964592;0,570551062982138;1,65713242265773
"Vorarlberg";2020-05-29;NA;NA;NA
"Vorarlberg";2020-05-30;NA;NA;NA
"Vorarlberg";2020-05-31;NA;NA;NA
"Vorarlberg";2020-06-01;NA;NA;NA
"Vorarlberg";2020-06-02;NA;NA;NA
"Vorarlberg";2020-06-03;NA;NA;NA
"Vorarlberg";2020-06-04;NA;NA;NA
"Vorarlberg";2020-06-05;NA;NA;NA
"Vorarlberg";2020-06-06;NA;NA;NA
"Vorarlberg";2020-06-07;NA;NA;NA
"Vorarlberg";2020-06-08;NA;NA;NA
"Vorarlberg";2020-06-09;NA;NA;NA
"Vorarlberg";2020-06-10;NA;NA;NA
"Vorarlberg";2020-06-11;NA;NA;NA
"Vorarlberg";2020-06-12;NA;NA;NA
"Vorarlberg";2020-06-13;NA;NA;NA
"Vorarlberg";2020-06-14;NA;NA;NA
"Vorarlberg";2020-06-15;NA;NA;NA
"Vorarlberg";2020-06-16;NA;NA;NA
"Vorarlberg";2020-06-17;NA;NA;NA
"Wien";2020-03-12;1,85222766562921;1,42330259501643;2,33678223828123
"Wien";2020-03-13;1,95911301641397;1,55104822447375;2,41411155997986
"Wien";2020-03-14;1,91430723949482;1,54128077637188;2,3271513623402
"Wien";2020-03-15;2,05619702216896;1,69760152288262;2,44864141954042
"Wien";2020-03-16;1,9886160547588;1,66385860803965;2,3418961502358
"Wien";2020-03-17;2,27867604859134;1,95793847739072;2,62338462989198
"Wien";2020-03-18;2,41065886445275;2,10978869082739;2,73129138317492
"Wien";2020-03-19;2,26106867237383;1,99891563711298;2,539139957973
"Wien";2020-03-20;2,22628950589005;1,99219681385066;2,47319785343602
"Wien";2020-03-21;1,90334187381854;1,70832392333769;2,10874819277839
"Wien";2020-03-22;1,94744872221134;1,767091518823;2,13644396277165
"Wien";2020-03-23;2,06940820069005;1,8982143369204;2,24788750662918
"Wien";2020-03-24;2,04527020182159;1,88914330944706;2,20750739032681
"Wien";2020-03-25;1,90136982934729;1,76368476926831;2,04415603539908
"Wien";2020-03-26;2,00575388031143;1,87569512540684;2,14011037527908
"Wien";2020-03-27;1,87944721547682;1,76377832493667;1,99873765984353
"Wien";2020-03-28;1,62687370162454;1,52778538188867;1,72903131981168
"Wien";2020-03-29;1,39905075414239;1,31346002732221;1,48730483623365
"Wien";2020-03-30;1,43811605540546;1,35583586602605;1,52278577095214
"Wien";2020-03-31;1,38517415536711;1,30799599751388;1,46453334952717
"Wien";2020-04-01;1,33973165739378;1,26688350612605;1,41458749628538
"Wien";2020-04-02;1,23000841940082;1,162784728775;1,2990945226804
"Wien";2020-04-03;1,20029003413233;1,1358971530263;1,26643317742911
"Wien";2020-04-04;1,07454356301824;1,01515749935079;1,13559389037246
"Wien";2020-04-05;0,955009795867063;0,900012290930391;1,01161526970713
"Wien";2020-04-06;0,905854888390325;0,852652897000354;0,960644161993226
"Wien";2020-04-07;0,889265429724381;0,836407876025026;0,94371959564256
"Wien";2020-04-08;0,794557448341478;0,744198756643755;0,846541429386346
"Wien";2020-04-09;0,747432390538813;0,697851008814632;0,79869119513716
"Wien";2020-04-10;0,78012521651988;0,728284499528476;0,833722972025973
"Wien";2020-04-11;0,837351257579311;0,782189126484799;0,89436626965936
"Wien";2020-04-12;0,695690979786969;0,644266281578053;0,749062076046967
"Wien";2020-04-13;0,631447535054507;0,581139653448113;0,68381394792163
"Wien";2020-04-14;0,608692464826183;0,557540734448588;0,662057036820963
"Wien";2020-04-15;0,629724140619711;0,575410270514823;0,68645241638772
"Wien";2020-04-16;0,642992847198229;0,585507605479767;0,703131322440241
"Wien";2020-04-17;0,737939114309929;0,673325470864079;0,805470654250029
"Wien";2020-04-18;0,803618703159349;0,733254182095967;0,877160825397668
"Wien";2020-04-19;0,763562644686636;0,692685413550709;0,837842643596432
"Wien";2020-04-20;0,749358061545492;0,677093397084094;0,825234057931361
"Wien";2020-04-21;0,725960641018975;0,652798403153929;0,802952727959319
"Wien";2020-04-22;0,753188749722786;0,676338913277009;0,834114233258718
