"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2020-04-25;0,586436624363956;0,552364943986282;0,621513569936331
2020-04-26;0,626804711810941;0,589512885558026;0,665224058244825
2020-04-27;0,646527426190056;0,606556982341887;0,687755190638874
2020-04-28;0,657157989790591;0,614804312908417;0,700902457957233
2020-04-29;0,680908953978049;0,635740444834017;0,727605590975631
2020-04-30;0,701293456346954;0,65341499963717;0,750840687265153
2020-05-01;0,739201035177613;0,688002622725207;0,79221075754406
2020-05-02;0,775715965006271;0,721292493790866;0,832090701745556
2020-05-03;0,765457219620829;0,709638418655026;0,823359153121414
2020-05-04;0,76365906882597;0,706245430285826;0,823284396573197
2020-05-05;0,784573553402103;0,724682674132062;0,846808365881228
2020-05-06;0,811354677920082;0,748738036891504;0,876449989270305
2020-05-07;0,793656842630715;0,730157490706202;0,859765988030601
2020-05-08;0,816592678458977;0,750581447135623;0,885346248417706
2020-05-09;0,851762361847172;0,782728134674969;0,923672331494627
2020-05-10;0,798456825971189;0,730260996240039;0,869653261923234
2020-05-11;0,859908365328498;0,787577676925966;0,935371176980214
2020-05-12;0,855826979239934;0,782229777260077;0,932685676949059
2020-05-13;0,880884764164551;0,804832950019673;0,960320800730277
2020-05-14;0,938142063403627;0,858324827021538;1,02145708782943
2020-05-15;1,051036064105;0,965401503049698;1,14025751831724
2020-05-16;1,0683313828611;0,981593039440664;1,15868955804804
2020-05-17;1,05737821526224;0,971302781696696;1,14705569664475
2020-05-18;1,05341277355746;0,967960460120616;1,14242799707334
2020-05-19;1,06308844993621;0,977741591601825;1,15195552052813
2020-05-20;1,03869187363349;0,954872074854927;1,12598755584132
2020-05-21;0,992641702237645;0,911188245383619;1,07753230660751
2020-05-22;0,981642728318571;0,900874779514437;1,06582848164653
2020-05-23;0,999628974008727;0,918110963308849;1,08456459685535
2020-05-24;0,937864893035357;0,858902645641489;1,02024979301482
2020-05-25;0,918315659424596;0,839958702084328;1,00011682054158
2020-05-26;0,878564437722675;0,801480300525975;0,959137083794533
2020-05-27;0,889009113726428;0,810687057065285;0,970890999161776
2020-05-28;0,803262982135749;0,728006312204513;0,8821680050795
2020-05-29;0,884263952593916;0,80391573251909;0,968384233331468
2020-05-30;0,923548870954235;0,839997596698637;1,01100461632392
2020-05-31;0,835064913462966;0,754634734663889;0,919509253292228
2020-06-01;0,774907723279564;0,696385628482434;0,857563943869059
2020-06-02;0,774644171281879;0,694597307797325;0,858993390433652
2020-06-03;0,860987243919612;0,774451333583187;0,952040184840651
2020-06-04;0,87361758531538;0,784480076859031;0,967482404118316
2020-06-05;1,01884110890249;0,920588731764562;1,12200351985651
2020-06-06;1,04264682591657;0,94222317108356;1,14808248902505
2020-06-07;1,04908632857793;0,948167183969035;1,15503567151599
2020-06-08;1,04843396971364;0,947825510956162;1,15404417814977
2020-06-09;0,952428291938776;0,857086672879539;1,05272549833332
2020-06-10;0,989434860338557;0,89231719457047;1,09149694924775
2020-06-11;0,939585446526418;0,844894122990182;1,03923360966279
2020-06-12;0,962429686227971;0,866215466000628;1,06363781531199
2020-06-13;1,01704802805715;0,917602627726921;1,12153593388386
2020-06-14;1,0248503858871;0,924769613912847;1,12999908298754
2020-06-15;1,12052852887649;1,01579233939225;1,23032977619796
2020-06-16;1,02307970437785;0,923676232311638;1,12749006406318
2020-06-17;1,04696086681889;0,946983461043926;1,15188318084842
